from,to,value,type,lng1,lat1,lng2,lat2
aa,bb,1.00,move_in,80.42531403,44.20244215,113.9326454,22.5817944
aa,bb,1.00,move_in,113.953504,22.54918749,113.9326454,22.5817944
aa,bb,1.00,move_in,113.927153,22.50398418,113.9507227,22.55888775
aa,bb,1.00,move_in,115.8579067,29.05424986,113.9962295,22.60270915
aa,bb,1.00,move_in,113.8500717,22.59183631,114.0436966,22.6751202
aa,bb,1.00,move_in,114.1137997,22.54582866,113.9554998,22.54772921
aa,bb,1.00,move_in,114.0555928,22.55173057,113.9469559,22.54690581
aa,bb,1.00,move_in,120.7825469,31.33822564,114.4361888,22.62958267
aa,bb,1.00,move_in,114.0339662,22.54123405,114.4978307,22.57938705
aa,bb,1.00,move_in,113.9225119,22.71116588,113.8945163,22.78548697
aa,bb,1.00,move_in,120.097588,30.29314003,113.8978331,22.50227762
aa,bb,1.00,move_in,116.4244804,40.00302496,113.959253,22.54428043
aa,bb,1.00,move_in,111.6865857,40.81934324,114.0370925,22.53946064
aa,bb,1.00,move_in,113.9097928,22.52112796,114.3476957,22.65746229
aa,bb,1.00,move_in,113.9507227,22.55888775,114.4172063,22.76079423
aa,bb,1.00,move_in,113.978895,22.58771288,113.978895,22.58771288
aa,bb,1.00,move_in,120.4083675,31.33992828,114.0004444,22.54286207
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9472863,22.5469172
aa,bb,1.00,move_in,113.9503502,22.53769326,113.9503502,22.53769326
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9589266,22.54380591
aa,bb,1.00,move_in,126.4522711,45.94145815,114.2426299,22.70600934
aa,bb,1.00,move_in,122.0158665,29.78816,113.9300131,22.70743279
aa,bb,1.00,move_in,114.0523628,22.54617413,113.9645418,22.58388702
aa,bb,1.00,move_in,113.9502459,22.5324894,113.9529114,22.74368437
aa,bb,1.00,move_in,114.0739079,22.55310001,114.0782294,22.56382823
aa,bb,1.00,move_in,116.3333183,39.98908853,113.9350736,22.55728002
aa,bb,1.00,move_in,113.5549619,22.11917602,113.9425285,22.53021352
aa,bb,1.00,move_in,116.3333183,39.98908853,113.9335482,22.53888539
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9466735,22.54612362
aa,bb,1.00,move_in,117.0927058,39.3284048,113.975192,22.573289
aa,bb,1.00,move_in,88.91156209,27.48693999,113.975192,22.573289
aa,bb,1.00,move_in,114.0948191,22.70171096,114.0948191,22.70171096
aa,bb,1.00,move_in,114.252853,22.67277099,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9097928,22.52112796
aa,bb,1.00,move_in,115.8202045,29.23608385,114.0401325,22.62623549
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9609475,22.54430662
aa,bb,1.00,move_in,121.9873607,29.77772714,113.8858269,22.78538084
aa,bb,1.00,move_in,114.4867528,22.98502198,113.8858269,22.78538084
aa,bb,1.00,move_in,116.22737,39.91240139,113.9468651,22.55101383
aa,bb,1.00,move_in,121.4888841,31.28996959,113.9554998,22.54772921
aa,bb,1.00,move_in,116.3377466,40.04914865,113.9554998,22.54772921
aa,bb,1.00,move_in,113.9521961,22.54186933,113.9469559,22.54690581
aa,bb,1.00,move_in,113.3782321,23.1082447,113.9469559,22.54690581
aa,bb,1.00,move_in,113.9242981,22.49261241,113.9251423,22.49334362
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9585458,22.54107981
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9487652,22.53966843
aa,bb,1.00,move_in,121.3282866,31.29608198,113.9487652,22.53966843
aa,bb,1.00,move_in,113.9936295,22.55305146,113.9936295,22.55305146
aa,bb,1.00,move_in,116.3167575,39.98945303,113.8978331,22.50227762
aa,bb,1.00,move_in,91.09110141,29.63267102,113.8458235,22.68193883
aa,bb,1.00,move_in,114.0555928,22.55173057,114.0776219,22.54958088
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9643188,22.54424213
aa,bb,1.00,move_in,113.932362,22.49282084,113.9643188,22.54424213
aa,bb,1.00,move_in,113.9582042,22.55957836,113.9643188,22.54424213
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9643188,22.54424213
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9515137,22.56280471
aa,bb,1.00,move_in,114.1283266,22.56331309,114.3275565,22.77841819
aa,bb,1.00,move_in,113.8788689,27.64539499,114.3275565,22.77841819
aa,bb,1.00,move_in,117.7157766,39.0367731,113.9455609,22.49112134
aa,bb,1.00,move_in,113.9518989,22.53163208,114.0504279,22.52366491
aa,bb,1.00,move_in,114.0426369,22.67282385,114.053855,22.73475322
aa,bb,1.00,move_in,113.9469187,22.53010452,113.9455303,22.52873761
aa,bb,1.00,move_in,113.9950401,22.74300109,114.0686187,22.54215617
aa,bb,1.00,move_in,118.0947008,24.47396686,113.9510939,22.56478958
aa,bb,1.00,move_in,119.4290946,26.02763115,113.9300131,22.70743279
aa,bb,1.00,move_in,80.47215139,44.45251977,114.067026,22.51210567
aa,bb,1.00,move_in,120.2123577,30.28340766,113.9320776,22.5536693
aa,bb,1.00,move_in,113.7520002,23.01784444,114.0277838,22.53646108
aa,bb,1.00,move_in,113.9480341,22.72722238,113.8932076,22.60740681
aa,bb,1.00,move_in,114.0466886,22.61552229,113.9462051,22.6283177
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9529114,22.74368437
aa,bb,1.00,move_in,113.9591,22.56867322,113.9591,22.56867322
aa,bb,1.00,move_in,114.3906698,22.75818219,113.8597083,22.59507085
aa,bb,1.00,move_in,113.329281,23.12405823,114.0119874,22.60180145
aa,bb,1.00,move_in,114.0466886,22.61552229,114.0119874,22.60180145
aa,bb,1.00,move_in,114.0007427,22.59805472,114.0007427,22.59805472
aa,bb,1.00,move_in,114.0987784,22.55034125,114.0473907,22.52668069
aa,bb,1.00,move_in,113.4852703,22.56848006,113.960299,22.537972
aa,bb,1.00,move_in,113.949582,22.54157232,113.949582,22.54157232
aa,bb,1.00,move_in,113.9425285,22.53021352,113.9425285,22.53021352
aa,bb,1.00,move_in,113.9471796,22.55479505,113.9468651,22.55101383
aa,bb,1.00,move_in,113.4973493,22.56540317,113.8858269,22.78538084
aa,bb,1.00,move_in,114.2823165,22.7046014,114.2606709,22.72402061
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0511961,22.71050657
aa,bb,1.00,move_in,114.0767849,22.62224734,113.9507227,22.55888775
aa,bb,1.00,move_in,113.927153,22.50398418,113.9507227,22.55888775
aa,bb,1.00,move_in,113.9450617,22.54688122,113.9468651,22.55101383
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0658895,22.61763
aa,bb,1.00,move_in,113.9189237,22.5827459,113.9984448,22.54284675
aa,bb,1.00,move_in,113.9097928,22.52112796,114.4361888,22.62958267
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9352892,22.54653742
aa,bb,1.00,move_in,121.3515093,31.32126494,113.3948176,23.40800373
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9364878,22.67744252
aa,bb,1.00,move_in,116.4299765,39.95123922,113.9028778,22.7848292
aa,bb,1.00,move_in,114.052621,22.64328191,114.038459,22.73444397
aa,bb,1.00,move_in,121.5955802,31.21070864,113.9138058,22.55619296
aa,bb,1.00,move_in,114.0646708,22.53932908,114.1239319,22.5482003
aa,bb,1.00,move_in,114.0315435,22.53275333,113.8813749,22.78782551
aa,bb,1.00,move_in,116.3313333,39.88965115,113.9500203,22.55154017
aa,bb,1.00,move_in,113.953504,22.54918749,113.9535185,22.54960778
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9507227,22.55888775
aa,bb,1.00,move_in,114.0118519,22.54012284,114.0120358,22.66039351
aa,bb,1.00,move_in,113.9779992,22.58693205,113.9779992,22.58693205
aa,bb,1.00,move_in,113.9989484,22.54954886,113.9987065,22.5431793
aa,bb,1.00,move_in,114.0620583,22.72454325,113.9987065,22.5431793
aa,bb,1.00,move_in,121.4549526,31.23717421,114.1345206,22.5504903
aa,bb,1.00,move_in,114.0058906,22.67977739,114.0058906,22.67977739
aa,bb,1.00,move_in,114.1054161,22.5532133,114.0594915,22.52708076
aa,bb,1.00,move_in,117.7239683,39.89463738,113.957429,22.54377869
aa,bb,1.00,move_in,113.9893764,22.59049752,113.9779992,22.58693205
aa,bb,1.00,move_in,113.489202,22.57243383,113.9449307,22.63260804
aa,bb,1.00,move_in,114.0328319,22.5391961,114.0371033,22.54107516
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9507227,22.55888775
aa,bb,1.00,move_in,114.1151596,22.56153198,113.967969,22.59645541
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0385406,22.53595239
aa,bb,1.00,move_in,113.9465129,22.52961749,113.9473483,22.52944294
aa,bb,1.00,move_in,116.2396778,40.03316205,113.9393829,22.54620353
aa,bb,1.00,move_in,114.0364383,22.54048773,114.0364383,22.54048773
aa,bb,1.00,move_in,116.1616747,40.07186192,113.9618476,22.53968225
aa,bb,1.00,move_in,116.3736597,39.91218806,114.2801097,22.69288733
aa,bb,1.00,move_in,113.9148525,22.58330564,113.8813749,22.78782551
aa,bb,1.00,move_in,113.2832022,22.18156866,113.9142762,22.73122241
aa,bb,1.00,move_in,114.4398984,22.63859711,114.2801097,22.69288733
aa,bb,1.00,move_in,113.9393905,22.54775633,113.9511756,22.54932474
aa,bb,1.00,move_in,118.1300968,24.43342417,113.9138058,22.55619296
aa,bb,1.00,move_in,108.3779996,22.81205869,113.9779992,22.58693205
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0371033,22.54107516
aa,bb,1.00,move_in,114.0380917,22.54098253,113.8813749,22.78782551
aa,bb,1.00,move_in,113.931773,22.58175961,113.931773,22.58175961
aa,bb,1.00,move_in,116.3647966,39.91742269,114.0738515,22.56436216
aa,bb,1.00,move_in,113.9331069,22.57797047,113.8695118,22.75635013
aa,bb,1.00,move_in,120.611577,31.46911284,113.9507227,22.55888775
aa,bb,1.00,move_in,113.927153,22.50398418,113.9599705,22.54364189
aa,bb,1.00,move_in,114.0326975,22.54138275,113.9097928,22.52112796
aa,bb,1.00,move_in,86.09682331,44.31266422,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9494728,22.53876638,113.9456573,22.52880442
aa,bb,1.00,move_in,121.2578344,31.09696646,113.9223494,22.66334841
aa,bb,1.00,move_in,113.9473128,22.5116327,113.9473128,22.5116327
aa,bb,1.00,move_in,116.3322575,39.98912714,113.9138058,22.55619296
aa,bb,1.00,move_in,114.1331145,22.5818685,113.8813749,22.78782551
aa,bb,1.00,move_in,113.5549619,22.11917602,113.9473483,22.52944294
aa,bb,1.00,move_in,114.0601295,22.54427604,113.9473483,22.52944294
aa,bb,1.00,move_in,114.0601295,22.54427604,113.9473483,22.52944294
aa,bb,1.00,move_in,114.311721,22.78274695,113.9473483,22.52944294
aa,bb,1.00,move_in,119.4174972,26.02498579,113.9245124,22.50069981
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9138058,22.55619296
aa,bb,1.00,move_in,113.9415689,22.76732117,114.1497379,22.6925037
aa,bb,1.00,move_in,114.0601295,22.54427604,113.9779992,22.58693205
aa,bb,1.00,move_in,113.9530569,22.55870947,113.9335609,22.51907865
aa,bb,1.00,move_in,114.4294519,30.5032656,114.0845226,22.68854398
aa,bb,1.00,move_in,113.8043861,22.71082754,113.8043861,22.71082754
aa,bb,1.00,move_in,121.9873607,29.77772714,113.9461847,22.53016152
aa,bb,1.00,move_in,114.2231807,22.72706101,114.2370277,22.69082118
aa,bb,1.00,move_in,113.9541845,22.77805193,113.9300131,22.70743279
aa,bb,1.00,move_in,114.0289671,22.540641,113.7958947,22.73787361
aa,bb,1.00,move_in,121.6366267,31.22375819,113.9527839,22.7437252
aa,bb,1.00,move_in,121.282999,31.38163588,114.1712374,22.56568184
aa,bb,1.00,move_in,113.0367942,28.16307329,114.0432928,22.63453959
aa,bb,1.00,move_in,121.5890517,31.21031909,113.9097928,22.52112796
aa,bb,1.00,move_in,120.2222481,30.19248691,114.0401325,22.62623549
aa,bb,1.00,move_in,113.9573972,22.60807544,113.9574195,22.58193976
aa,bb,1.00,move_in,114.0303589,22.54308175,113.9439613,22.70069417
aa,bb,1.00,move_in,114.0238597,22.75476781,114.0251747,22.75666724
aa,bb,1.00,move_in,116.4397314,39.93857486,113.9419562,22.54603301
aa,bb,1.00,move_in,113.9808368,22.56614225,113.9490992,22.55983499
aa,bb,1.00,move_in,119.5951006,39.94789515,113.9512662,22.55210732
aa,bb,1.00,move_in,114.8926138,27.79375182,113.9512662,22.55210732
aa,bb,1.00,move_in,114.2166598,22.65542934,113.802615,22.75093019
aa,bb,1.00,move_in,122.0158665,29.78816,114.3283304,22.77988376
aa,bb,1.00,move_in,114.3699393,22.69251859,114.0615056,22.75104767
aa,bb,1.00,move_in,114.0601295,22.54427604,114.1151596,22.56153198
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0651952,22.61062249
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9468651,22.55101383
aa,bb,1.00,move_in,114.0385406,22.53595239,114.3476957,22.65746229
aa,bb,1.00,move_in,113.9321146,22.52968539,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9216177,22.49056752,113.9216177,22.49056752
aa,bb,1.00,move_in,114.0601295,22.54427604,113.8858616,22.55518979
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0472766,22.56934042
aa,bb,1.00,move_in,113.3721266,23.10174499,114.0539827,22.5334478
aa,bb,1.00,move_in,114.0303589,22.54308175,114.0782294,22.56382823
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9288428,22.51361911
aa,bb,1.00,move_in,113.554463,22.11959864,114.444708,22.62623758
aa,bb,1.00,move_in,113.9348008,22.55767917,113.9507227,22.55888775
aa,bb,1.00,move_in,121.2558728,31.37004946,113.9206991,22.49264068
aa,bb,1.00,move_in,113.9220273,22.49773454,113.9463683,22.56146921
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9193715,22.66082949
aa,bb,1.00,move_in,116.4397314,39.93857486,113.9507227,22.55888775
aa,bb,1.00,move_in,114.1244671,22.54736992,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9220273,22.49773454,113.9507892,22.54139286
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9177751,22.65299047
aa,bb,1.00,move_in,113.3376584,23.12034342,113.9177751,22.65299047
aa,bb,1.00,move_in,114.3725192,30.57370078,113.9522922,22.55001565
aa,bb,1.00,move_in,113.9331069,22.57797047,113.9331069,22.57797047
aa,bb,1.00,move_in,113.9450636,22.55070649,113.9576268,22.55616403
aa,bb,1.00,move_in,113.9437083,22.52342262,113.9532056,22.55873827
aa,bb,1.00,move_in,113.9532056,22.55873827,113.9532056,22.55873827
aa,bb,1.00,move_in,120.3117332,31.49246481,114.0377854,22.54009294
aa,bb,1.00,move_in,119.9814388,31.83493743,113.9097928,22.52112796
aa,bb,1.00,move_in,114.0303589,22.54308175,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9097928,22.52112796,114.09896,22.65182103
aa,bb,1.00,move_in,113.926066,22.53887527,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9097928,22.52112796,113.960299,22.537972
aa,bb,1.00,move_in,118.7786903,32.04905732,113.9514958,22.54363535
aa,bb,1.00,move_in,114.0601295,22.54427604,114.1011994,22.55082114
aa,bb,1.00,move_in,114.0555928,22.55173057,114.0555928,22.55173057
aa,bb,1.00,move_in,114.1214844,22.65688845,113.9097928,22.52112796
aa,bb,1.00,move_in,121.563588,31.24070189,113.9212218,22.51980272
aa,bb,1.00,move_in,113.9482187,22.54620279,113.9482187,22.54620279
aa,bb,1.00,move_in,116.6612734,40.21619269,113.9482187,22.54620279
aa,bb,1.00,move_in,114.1198067,22.65719784,114.1198067,22.65719784
aa,bb,1.00,move_in,116.3390118,40.00086672,113.9596204,22.56859462
aa,bb,1.00,move_in,121.5980688,31.05183487,114.2322999,22.66645369
aa,bb,1.00,move_in,121.5576226,29.86566255,114.0622523,22.56892983
aa,bb,1.00,move_in,114.3271961,29.86741486,113.9469187,22.53010452
aa,bb,1.00,move_in,114.0149525,22.64206129,114.0149525,22.64206129
aa,bb,1.00,move_in,114.0701499,22.54790886,113.9596204,22.56859462
aa,bb,1.00,move_in,114.0624393,22.56882644,113.9516181,22.56307186
aa,bb,1.00,move_in,117.5671159,34.84895707,113.9218327,22.5466915
aa,bb,1.00,move_in,114.3040927,22.60713146,114.0707794,22.67989758
aa,bb,1.00,move_in,116.3389303,39.87284091,113.9419562,22.54603301
aa,bb,1.00,move_in,114.0376399,22.5382817,113.9490992,22.55983499
aa,bb,1.00,move_in,121.0028613,31.84618399,113.9512662,22.55210732
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9245409,22.58898572
aa,bb,1.00,move_in,113.9254519,22.59078417,113.9245409,22.58898572
aa,bb,1.00,move_in,116.4456795,39.91500481,114.0296635,22.53812257
aa,bb,1.00,move_in,113.9444034,22.52377752,113.9394083,22.54713413
aa,bb,1.00,move_in,120.9582069,30.55636737,113.9394083,22.54713413
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9300131,22.70743279
aa,bb,1.00,move_in,113.9507227,22.55888775,114.223128,22.72577208
aa,bb,1.00,move_in,113.9457679,22.52958478,113.9455303,22.52873761
aa,bb,1.00,move_in,114.0424898,22.68484458,114.1151596,22.56153198
aa,bb,1.00,move_in,114.0555928,22.55173057,114.0651952,22.61062249
aa,bb,1.00,move_in,118.2474183,24.64939969,113.9596204,22.56859462
aa,bb,1.00,move_in,114.083317,22.62513201,114.083317,22.62513201
aa,bb,1.00,move_in,113.1701628,23.38559341,114.0998843,22.54761864
aa,bb,1.00,move_in,116.3389303,39.87284091,113.9607938,22.5411617
aa,bb,1.00,move_in,123.4347494,41.77658808,114.444708,22.62623758
aa,bb,1.00,move_in,91.0805447,29.62828445,114.444708,22.62623758
aa,bb,1.00,move_in,113.9582042,22.55957836,113.9507227,22.55888775
aa,bb,1.00,move_in,113.9510743,22.55464354,113.9256272,22.51462746
aa,bb,1.00,move_in,116.4675557,39.93689805,113.9097928,22.52112796
aa,bb,1.00,move_in,120.1569714,30.27789641,113.8713916,22.63171541
aa,bb,1.00,move_in,121.2040461,30.26011611,113.7979785,22.69276799
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9507227,22.55888775
aa,bb,1.00,move_in,113.9097928,22.52112796,113.8529973,22.63638725
aa,bb,1.00,move_in,114.3573291,23.01740099,113.9193715,22.66082949
aa,bb,1.00,move_in,116.3389303,39.87284091,113.9507227,22.55888775
aa,bb,1.00,move_in,113.9443818,22.52852876,114.0872084,22.68441538
aa,bb,1.00,move_in,113.8463326,22.78747,113.7931037,22.69853574
aa,bb,1.00,move_in,114.3718842,22.71661322,113.9486835,22.52468647
aa,bb,1.00,move_in,114.0729643,22.57630883,114.0739008,22.5531805
aa,bb,1.00,move_in,113.9512284,22.67804676,113.9435268,22.6334886
aa,bb,1.00,move_in,121.6189895,31.20884436,113.9097928,22.52112796
aa,bb,1.00,move_in,121.8894189,29.86833232,113.9466735,22.54612362
aa,bb,1.00,move_in,114.0377854,22.54009294,114.0377854,22.54009294
aa,bb,1.00,move_in,113.8659428,22.61829849,113.849255,22.76818661
aa,bb,1.00,move_in,113.3948176,23.40800373,114.0391765,22.68306182
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9507227,22.55888775
aa,bb,1.00,move_in,113.8565324,22.74356094,113.8565324,22.74356094
aa,bb,1.00,move_in,113.994926,22.59326602,113.994926,22.59326602
aa,bb,1.00,move_in,113.9602909,22.5309546,113.994926,22.59326602
aa,bb,1.00,move_in,91.47390085,29.74766556,113.9097928,22.52112796
aa,bb,1.00,move_in,120.261178,30.31763995,113.818668,22.68539026
aa,bb,1.00,move_in,116.337111,39.96277197,113.8500197,22.80286538
aa,bb,1.00,move_in,113.932362,22.49282084,113.9515452,22.56521332
aa,bb,1.00,move_in,86.09682331,44.31266422,113.9097928,22.52112796
aa,bb,1.00,move_in,114.1283266,22.56331309,113.9573735,22.56126141
aa,bb,1.00,move_in,114.0883979,22.77218413,114.3046672,22.69242176
aa,bb,1.00,move_in,120.1157794,30.28863458,114.0385406,22.53595239
aa,bb,1.00,move_in,118.2474183,24.64939969,113.9591878,22.56918629
aa,bb,1.00,move_in,118.745171,31.99687288,114.1021023,22.56690076
aa,bb,1.00,move_in,113.9596204,22.56859462,113.9596204,22.56859462
aa,bb,1.00,move_in,116.3390118,40.00086672,113.9596204,22.56859462
aa,bb,1.00,move_in,113.9507227,22.55888775,113.8471809,22.7587655
aa,bb,1.00,move_in,113.9990951,22.69105636,113.998869,22.6900185
aa,bb,1.00,move_in,113.998869,22.6900185,113.998869,22.6900185
aa,bb,1.00,move_in,114.0930733,22.62976275,114.0930733,22.62976275
aa,bb,1.00,move_in,121.6710842,29.92881623,113.9469187,22.53010452
aa,bb,1.00,move_in,119.9400979,30.07334885,113.9589755,22.56049994
aa,bb,1.00,move_in,121.5101749,31.23853642,113.9512662,22.55210732
aa,bb,1.00,move_in,114.9752567,27.81078402,113.9512662,22.55210732
aa,bb,1.00,move_in,114.9029393,27.8413785,114.3283304,22.77988376
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9685255,22.58626696
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9245409,22.58898572
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9686199,22.80260929
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9452791,22.5467167
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9300131,22.70743279
aa,bb,1.00,move_in,114.0707794,22.67989758,114.0707794,22.67989758
aa,bb,1.00,move_in,113.9419562,22.54603301,113.9507227,22.55888775
aa,bb,1.00,move_in,113.9143966,22.55717786,113.9143966,22.55717786
aa,bb,1.00,move_in,116.3736597,39.91218806,113.9195403,22.74366853
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9097928,22.52112796
aa,bb,1.00,move_in,114.0899639,22.54560988,114.0651955,22.72447223
aa,bb,1.00,move_in,113.9097928,22.52112796,114.0461885,22.67211486
aa,bb,1.00,move_in,113.9406122,22.52410239,113.9507227,22.55888775
aa,bb,1.00,move_in,114.0420903,22.5318475,114.0420903,22.5318475
aa,bb,1.00,move_in,114.1563953,22.58193448,114.134418,22.57457323
aa,bb,1.00,move_in,114.0601356,22.54348115,114.1781691,22.57299699
aa,bb,1.00,move_in,118.3823086,31.43785531,114.444708,22.62623758
aa,bb,1.00,move_in,114.0601295,22.54427604,114.444708,22.62623758
aa,bb,1.00,move_in,91.47390085,29.74766556,114.444708,22.62623758
aa,bb,1.00,move_in,121.8894189,29.86833232,113.8713916,22.63171541
aa,bb,1.00,move_in,108.8869008,34.2292875,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9817428,22.56137518,113.9570894,22.5596193
aa,bb,1.00,move_in,114.0534424,22.55880389,114.1368561,22.5552383
aa,bb,1.00,move_in,113.8798953,22.60377528,113.9300131,22.70743279
aa,bb,1.00,move_in,91.07674761,29.62944424,113.8529973,22.63638725
aa,bb,1.00,move_in,91.0805447,29.62828445,114.0131399,22.60243697
aa,bb,1.00,move_in,113.9331069,22.57797047,113.9331069,22.57797047
aa,bb,1.00,move_in,113.9268042,22.53470756,113.9268042,22.53470756
aa,bb,1.00,move_in,113.3076497,23.1200491,113.9097928,22.52112796
aa,bb,1.00,move_in,114.2349875,22.68991356,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9507227,22.55888775,113.8565324,22.74356094
aa,bb,1.00,move_in,113.9405309,22.52328996,113.994926,22.59326602
aa,bb,1.00,move_in,106.5098286,29.61828945,113.9097928,22.52112796
aa,bb,1.00,move_in,113.8964155,22.77994207,113.8964155,22.77994207
aa,bb,1.00,move_in,113.9443818,22.52852876,113.9234451,22.66038474
aa,bb,1.00,move_in,114.0931511,22.55487815,113.9557311,22.54004259
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9527839,22.7437252
aa,bb,1.00,move_in,108.882902,34.23130925,114.2322999,22.66645369
aa,bb,1.00,move_in,114.1220348,22.65526139,114.1220348,22.65526139
aa,bb,1.00,move_in,116.716997,23.35927844,113.9300131,22.70743279
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9512662,22.55210732
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9575892,22.54487034
aa,bb,1.00,move_in,106.7253275,26.57292096,114.0493101,22.555171
aa,bb,1.00,move_in,120.8128969,30.75791528,113.9394083,22.54713413
aa,bb,1.00,move_in,114.0541918,22.7351931,114.1157457,22.54583391
aa,bb,1.00,move_in,114.0301612,22.54080003,114.0615056,22.75104767
aa,bb,1.00,move_in,114.9381137,27.81943493,113.9513441,22.55015577
aa,bb,1.00,move_in,114.0119874,22.60180145,114.0119874,22.60180145
aa,bb,1.00,move_in,116.3429146,39.95616948,113.9143966,22.55717786
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9143966,22.55717786
aa,bb,1.00,move_in,114.0650536,22.54137416,113.8740563,22.60324065
aa,bb,1.00,move_in,121.5869689,31.20870634,113.9097928,22.52112796
aa,bb,1.00,move_in,116.3576148,39.98341109,113.9220277,22.49773448
aa,bb,1.00,move_in,117.1175579,40.14140602,113.9300131,22.70743279
aa,bb,1.00,move_in,114.1563953,22.58193448,114.134418,22.57457323
aa,bb,1.00,move_in,106.6100723,29.39322774,113.9435319,22.52875986
aa,bb,1.00,move_in,113.9352892,22.54653742,114.0114069,22.59954997
aa,bb,1.00,move_in,113.9473483,22.52944294,113.9473483,22.52944294
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9288428,22.51361911
aa,bb,1.00,move_in,103.8102902,30.69805496,113.9732698,22.58662837
aa,bb,1.00,move_in,118.3617303,31.43868628,113.9206991,22.49264068
aa,bb,1.00,move_in,113.879046,22.60136072,113.8816312,22.59934657
aa,bb,1.00,move_in,114.0523628,22.54617413,113.9097928,22.52112796
aa,bb,1.00,move_in,114.2913165,22.6950815,114.2913165,22.6950815
aa,bb,1.00,move_in,114.0545147,22.55906719,113.9525466,22.55336171
aa,bb,1.00,move_in,120.6037117,31.1940111,113.9525466,22.55336171
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9525466,22.55336171
aa,bb,1.00,move_in,113.8529973,22.63638725,113.8529973,22.63638725
aa,bb,1.00,move_in,113.9507227,22.55888775,113.9515946,22.53651392
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9193715,22.66082949
aa,bb,1.00,move_in,113.1019358,22.56065728,113.9435268,22.6334886
aa,bb,1.00,move_in,113.9510061,22.54013397,113.9097928,22.52112796
aa,bb,1.00,move_in,121.4033049,31.23155752,113.8565324,22.74356094
aa,bb,1.00,move_in,114.2229539,22.72701699,113.9097928,22.52112796
aa,bb,1.00,move_in,113.9510743,22.55464354,113.9514958,22.54363535
aa,bb,1.00,move_in,120.2755313,30.21355811,113.9487563,22.55443829
aa,bb,1.00,move_in,114.0704369,22.53926111,114.0576957,22.54354605
aa,bb,1.00,move_in,120.4447962,31.32728271,113.9515452,22.56521332
aa,bb,1.00,move_in,108.8410467,34.17424299,113.9599705,22.54364189
aa,bb,1.00,move_in,113.1019358,22.56065728,113.9268704,22.6798607
aa,bb,1.00,move_in,113.9033652,22.56574725,113.9033652,22.56574725
aa,bb,1.00,move_in,104.072053,30.59905673,113.9300131,22.70743279
aa,bb,1.00,move_in,113.9234451,22.66038474,113.9234451,22.66038474
aa,bb,1.00,move_in,116.4428592,39.93643775,113.9482187,22.54620279
aa,bb,1.00,move_in,114.0901715,22.54476612,114.0898858,22.54453339
aa,bb,1.00,move_in,113.9097928,22.52112796,113.9114264,22.5701403
aa,bb,1.00,move_in,114.0601295,22.54427604,113.998869,22.6900185
